Site,Charoen Pokphand Madiun
Periode,2026-04-14 s/d 2026-04-27

tanggal,inverter_name,string_number,daily_energy_kwh,daily_ghi_kwh_m2,pr_ghi_pct,pr_poa_pct,string_dc_kw_stc
2026-04-22,CPMAD-INV-01.,18,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-01.,19,16.3892,1.568159,85.666,86.365,12.2000
2026-04-22,CPMAD-INV-01.,20,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-01.,21,16.1651,1.568159,84.495,85.184,12.2000
2026-04-22,CPMAD-INV-01.,22,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-01.,23,0.0000,1.568159,0.000,0.000,12.2000
2026-04-22,CPMAD-INV-01.,24,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-02.,1,13.6329,1.568159,71.259,71.841,12.2000
2026-04-22,CPMAD-INV-02.,2,12.8761,1.568159,84.129,84.816,
2026-04-22,CPMAD-INV-02.,3,13.5480,1.568159,70.815,71.393,12.2000
2026-04-22,CPMAD-INV-02.,4,13.2893,1.568159,86.828,87.537,
2026-04-22,CPMAD-INV-02.,5,11.4334,1.568159,59.762,60.250,12.2000
2026-04-22,CPMAD-INV-02.,6,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-02.,7,13.0096,1.568159,68.001,68.556,12.2000
2026-04-22,CPMAD-INV-02.,8,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-02.,9,13.2230,1.568159,69.116,69.680,12.2000
2026-04-22,CPMAD-INV-02.,10,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-02.,11,11.9411,1.568159,62.416,62.925,12.2000
2026-04-22,CPMAD-INV-02.,12,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-02.,13,11.9472,1.568159,62.448,62.958,12.2000
2026-04-22,CPMAD-INV-02.,14,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-02.,15,11.3896,1.568159,59.533,60.019,12.2000
2026-04-22,CPMAD-INV-02.,16,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-02.,17,13.6327,1.568159,71.258,71.839,12.2000
2026-04-22,CPMAD-INV-02.,18,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-02.,19,11.5736,1.568159,60.495,60.989,12.2000
2026-04-22,CPMAD-INV-02.,20,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-02.,21,13.2403,1.568159,69.207,69.772,12.2000
2026-04-22,CPMAD-INV-02.,22,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-02.,23,13.6289,1.568159,71.238,71.820,12.2000
2026-04-22,CPMAD-INV-02.,24,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-03,1,16.3230,1.568159,85.320,86.017,12.2000
2026-04-22,CPMAD-INV-03,2,0.0000,1.568159,0.000,0.000,
2026-04-22,CPMAD-INV-03,3,16.6459,1.568159,87.007,87.718,12.2000
2026-04-22,CPMAD-INV-03,4,0.0000,1.568159,0.000,0.000,
2026-04-22,CPMAD-INV-03,5,16.5561,1.568159,86.538,87.245,12.2000
2026-04-22,CPMAD-INV-03,6,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-03,7,16.5793,1.568159,86.660,87.367,12.2000
2026-04-22,CPMAD-INV-03,8,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-03,9,16.4162,1.568159,85.807,86.508,12.2000
2026-04-22,CPMAD-INV-03,10,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-03,11,15.6552,1.568159,81.829,82.497,10.9800
2026-04-22,CPMAD-INV-03,12,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-03,13,15.7943,1.568159,82.557,83.231,10.9800
2026-04-22,CPMAD-INV-03,14,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-03,15,15.6778,1.568159,81.947,82.616,10.9800
2026-04-22,CPMAD-INV-03,16,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-03,17,16.4811,1.568159,86.146,86.849,12.2000
2026-04-22,CPMAD-INV-03,18,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-03,19,16.9002,1.568159,88.337,89.058,12.2000
2026-04-22,CPMAD-INV-03,20,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-03,21,17.5949,1.568159,91.968,92.719,12.2000
2026-04-22,CPMAD-INV-03,22,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-03,23,16.4868,1.568159,86.176,86.879,12.2000
2026-04-22,CPMAD-INV-03,24,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-04.,1,17.9734,1.568159,93.947,94.713,9.7600
2026-04-22,CPMAD-INV-04.,2,0.0000,1.568159,0.000,0.000,9.7600
2026-04-22,CPMAD-INV-04.,3,17.8676,1.568159,93.393,94.156,9.7600
2026-04-22,CPMAD-INV-04.,4,0.0000,1.568159,0.000,0.000,9.7600
2026-04-22,CPMAD-INV-04.,5,17.8195,1.568159,93.142,93.902,8.5400
2026-04-22,CPMAD-INV-04.,6,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-04.,7,17.8189,1.568159,93.139,93.899,9.1500
2026-04-22,CPMAD-INV-04.,8,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-04.,9,17.7505,1.568159,92.781,93.539,9.1500
2026-04-22,CPMAD-INV-04.,10,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-04.,11,17.2122,1.568159,89.968,90.702,8.5400
2026-04-22,CPMAD-INV-04.,12,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-04.,13,17.5963,1.568159,91.975,92.726,8.5400
2026-04-22,CPMAD-INV-04.,14,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-04.,15,17.5388,1.568159,91.675,92.423,8.5400
2026-04-22,CPMAD-INV-04.,16,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-04.,17,17.5334,1.568159,91.646,92.394,9.7600
2026-04-22,CPMAD-INV-04.,18,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-04.,19,17.4635,1.568159,91.281,92.027,8.5400
2026-04-22,CPMAD-INV-04.,20,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-04.,21,17.7338,1.568159,92.694,93.451,9.1500
2026-04-22,CPMAD-INV-04.,22,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-04.,23,0.0000,1.568159,0.000,0.000,9.1500
2026-04-22,CPMAD-INV-04.,24,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-05.,1,16.6040,1.568159,86.789,87.497,12.2000
2026-04-22,CPMAD-INV-05.,2,0.0000,1.568159,0.000,0.000,
2026-04-22,CPMAD-INV-05.,3,17.0810,1.568159,89.282,90.011,12.2000
2026-04-22,CPMAD-INV-05.,4,0.0000,1.568159,0.000,0.000,
2026-04-22,CPMAD-INV-05.,5,16.9581,1.568159,88.640,89.363,12.2000
2026-04-22,CPMAD-INV-05.,6,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-05.,7,15.2972,1.568159,79.958,80.611,12.2000
2026-04-22,CPMAD-INV-05.,8,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-05.,9,15.6474,1.568159,81.788,82.456,12.2000
2026-04-22,CPMAD-INV-05.,10,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-05.,11,15.8245,1.568159,82.714,83.390,12.2000
2026-04-22,CPMAD-INV-05.,12,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-05.,13,16.2569,1.568159,84.974,85.668,12.2000
2026-04-22,CPMAD-INV-05.,14,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-05.,15,17.0334,1.568159,89.033,89.760,12.2000
2026-04-22,CPMAD-INV-05.,16,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-05.,17,16.4014,1.568159,85.730,86.429,12.2000
2026-04-22,CPMAD-INV-05.,18,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-05.,19,16.7724,1.568159,87.669,88.384,12.2000
2026-04-22,CPMAD-INV-05.,20,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-05.,21,16.9683,1.568159,88.693,89.417,12.2000
2026-04-22,CPMAD-INV-05.,22,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-05.,23,16.3637,1.568159,85.533,86.231,
2026-04-22,CPMAD-INV-05.,24,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-06,1,16.3839,1.568159,85.638,86.337,12.2000
2026-04-22,CPMAD-INV-06,2,0.0000,1.568159,0.000,0.000,
2026-04-22,CPMAD-INV-06,3,17.0339,1.568159,89.036,89.762,12.2000
2026-04-22,CPMAD-INV-06,4,0.0000,1.568159,0.000,0.000,
2026-04-22,CPMAD-INV-06,5,16.4425,1.568159,85.945,86.646,12.2000
2026-04-22,CPMAD-INV-06,6,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-06,7,16.2901,1.568159,85.148,85.843,12.2000
2026-04-22,CPMAD-INV-06,8,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-06,9,16.2726,1.568159,85.056,85.751,12.2000
2026-04-22,CPMAD-INV-06,10,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-06,11,17.5724,1.568159,91.850,92.600,12.2000
2026-04-22,CPMAD-INV-06,12,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-06,13,16.9566,1.568159,88.631,89.355,12.2000
2026-04-22,CPMAD-INV-06,14,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-06,15,16.4039,1.568159,85.742,86.442,12.2000
2026-04-22,CPMAD-INV-06,16,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-06,17,17.7264,1.568159,92.655,93.412,12.2000
2026-04-22,CPMAD-INV-06,18,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-06,19,17.7091,1.568159,92.565,93.320,12.2000
2026-04-22,CPMAD-INV-06,20,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-06,21,17.9728,1.568159,93.943,94.710,12.2000
2026-04-22,CPMAD-INV-06,22,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-06,23,0.0000,1.568159,0.000,0.000,
2026-04-22,CPMAD-INV-06,24,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-07.,1,16.6159,1.568159,86.851,87.560,12.2000
2026-04-22,CPMAD-INV-07.,2,0.0000,1.568159,0.000,0.000,
2026-04-22,CPMAD-INV-07.,3,17.8668,1.568159,93.389,94.151,12.2000
2026-04-22,CPMAD-INV-07.,4,0.0000,1.568159,0.000,0.000,
2026-04-22,CPMAD-INV-07.,5,17.6207,1.568159,92.103,92.855,12.2000
2026-04-22,CPMAD-INV-07.,6,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-07.,7,17.7249,1.568159,92.648,93.404,12.2000
2026-04-22,CPMAD-INV-07.,8,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-07.,9,17.8526,1.568159,93.315,94.077,12.2000
2026-04-22,CPMAD-INV-07.,10,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-07.,11,17.5981,1.568159,91.985,92.736,12.2000
2026-04-22,CPMAD-INV-07.,12,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-07.,13,17.6687,1.568159,92.354,93.108,12.2000
2026-04-22,CPMAD-INV-07.,14,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-07.,15,17.6873,1.568159,92.451,93.206,12.2000
2026-04-22,CPMAD-INV-07.,16,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-07.,17,17.4792,1.568159,91.363,92.109,12.2000
2026-04-22,CPMAD-INV-07.,18,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-07.,19,16.7200,1.568159,87.395,88.108,12.2000
2026-04-22,CPMAD-INV-07.,20,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-07.,21,17.5600,1.568159,91.786,92.535,12.2000
2026-04-22,CPMAD-INV-07.,22,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-07.,23,17.4449,1.568159,91.184,91.928,
2026-04-22,CPMAD-INV-07.,24,0.0000,1.568159,,0.000,
2026-04-23,CPMAD-INV-01.,1,58.5063,6.486423,73.933,78.609,12.2000
2026-04-23,CPMAD-INV-01.,2,0.0000,6.486423,0.000,0.000,
2026-04-23,CPMAD-INV-01.,3,53.9767,6.486423,68.209,72.523,12.2000
2026-04-23,CPMAD-INV-01.,4,0.0000,6.486423,0.000,0.000,
2026-04-23,CPMAD-INV-01.,5,58.4290,6.486423,73.835,78.505,12.2000
2026-04-23,CPMAD-INV-01.,6,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-01.,7,58.8762,6.486423,74.400,79.106,12.2000
2026-04-23,CPMAD-INV-01.,8,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-01.,9,58.9656,6.486423,74.513,79.227,12.2000
2026-04-23,CPMAD-INV-01.,10,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-01.,11,59.8335,6.486423,75.610,80.393,12.2000
2026-04-23,CPMAD-INV-01.,12,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-01.,13,59.8046,6.486423,75.574,80.354,12.2000
2026-04-23,CPMAD-INV-01.,14,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-01.,15,60.2048,6.486423,76.079,80.891,12.2000
2026-04-23,CPMAD-INV-01.,16,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-01.,17,60.8677,6.486423,76.917,81.782,12.2000
2026-04-23,CPMAD-INV-01.,18,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-01.,19,59.8536,6.486423,75.635,80.420,12.2000
2026-04-23,CPMAD-INV-01.,20,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-01.,21,59.3457,6.486423,74.994,79.737,12.2000
2026-04-23,CPMAD-INV-01.,22,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-01.,23,0.0000,6.486423,0.000,0.000,12.2000
2026-04-23,CPMAD-INV-01.,24,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-02.,1,46.5035,6.486423,58.765,62.482,12.2000
2026-04-23,CPMAD-INV-02.,2,45.5343,6.486423,71.926,76.475,
2026-04-23,CPMAD-INV-02.,3,48.3078,6.486423,61.045,64.907,12.2000
2026-04-23,CPMAD-INV-02.,4,46.8822,6.486423,74.055,78.739,
2026-04-23,CPMAD-INV-02.,5,41.4758,6.486423,52.412,55.727,12.2000
2026-04-23,CPMAD-INV-02.,6,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-02.,7,46.7531,6.486423,59.081,62.818,12.2000
2026-04-23,CPMAD-INV-02.,8,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-02.,9,46.6519,6.486423,58.953,62.682,12.2000
2026-04-23,CPMAD-INV-02.,10,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-02.,11,43.6824,6.486423,55.200,58.692,12.2000
2026-04-23,CPMAD-INV-02.,12,0.0180,6.486423,,0.000,
2026-04-23,CPMAD-INV-02.,13,43.1790,6.486423,54.564,58.015,12.2000
2026-04-23,CPMAD-INV-02.,14,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-02.,15,39.0135,6.486423,49.300,52.419,12.2000
2026-04-23,CPMAD-INV-02.,16,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-02.,17,47.7235,6.486423,60.307,64.122,12.2000
2026-04-23,CPMAD-INV-02.,18,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-02.,19,39.7564,6.486423,50.239,53.417,12.2000
2026-04-23,CPMAD-INV-02.,20,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-02.,21,46.8417,6.486423,59.193,62.937,12.2000
2026-04-23,CPMAD-INV-02.,22,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-02.,23,47.0157,6.486423,59.412,63.171,12.2000
2026-04-23,CPMAD-INV-02.,24,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-03,1,59.5101,6.486423,75.201,79.958,12.2000
2026-04-23,CPMAD-INV-03,2,0.0000,6.486423,0.000,0.000,
2026-04-23,CPMAD-INV-03,3,59.9146,6.486423,75.712,80.502,12.2000
2026-04-23,CPMAD-INV-03,4,0.0000,6.486423,0.000,0.000,
2026-04-23,CPMAD-INV-03,5,57.9297,6.486423,73.204,77.835,12.2000
2026-04-23,CPMAD-INV-03,6,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-03,7,59.5035,6.486423,75.193,79.949,12.2000
2026-04-23,CPMAD-INV-03,8,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-03,9,58.5363,6.486423,73.971,78.650,12.2000
2026-04-23,CPMAD-INV-03,10,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-03,11,55.7317,6.486423,70.427,74.881,10.9800
2026-04-23,CPMAD-INV-03,12,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-03,13,55.2802,6.486423,69.856,74.275,10.9800
2026-04-23,CPMAD-INV-03,14,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-03,15,55.7055,6.486423,70.394,74.846,10.9800
2026-04-23,CPMAD-INV-03,16,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-03,17,58.5681,6.486423,74.011,78.692,12.2000
2026-04-23,CPMAD-INV-03,18,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-03,19,59.7365,6.486423,75.487,80.262,12.2000
2026-04-23,CPMAD-INV-03,20,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-03,21,62.1846,6.486423,78.581,83.552,12.2000
2026-04-23,CPMAD-INV-03,22,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-03,23,59.2168,6.486423,74.831,79.564,12.2000
2026-04-23,CPMAD-INV-03,24,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-04.,1,61.9293,6.486423,78.258,83.209,9.7600
2026-04-23,CPMAD-INV-04.,2,0.0000,6.486423,0.000,0.000,9.7600
2026-04-23,CPMAD-INV-04.,3,59.8530,6.486423,75.635,80.419,9.7600
2026-04-23,CPMAD-INV-04.,4,0.0000,6.486423,0.000,0.000,9.7600
2026-04-23,CPMAD-INV-04.,5,62.4062,6.486423,78.861,83.849,8.5400
2026-04-23,CPMAD-INV-04.,6,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-04.,7,62.2069,6.486423,78.609,83.581,9.1500
2026-04-23,CPMAD-INV-04.,8,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-04.,9,62.0712,6.486423,78.438,83.399,9.1500
2026-04-23,CPMAD-INV-04.,10,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-04.,11,60.7576,6.486423,76.778,81.634,8.5400
2026-04-23,CPMAD-INV-04.,12,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-04.,13,61.9371,6.486423,78.268,83.219,8.5400
2026-04-23,CPMAD-INV-04.,14,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-04.,15,61.7010,6.486423,77.970,82.902,8.5400
2026-04-23,CPMAD-INV-04.,16,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-04.,17,62.2652,6.486423,78.683,83.660,9.7600
2026-04-23,CPMAD-INV-04.,18,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-04.,19,61.7417,6.486423,78.021,82.957,8.5400
2026-04-23,CPMAD-INV-04.,20,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-04.,21,62.5395,6.486423,79.029,84.028,9.1500
2026-04-23,CPMAD-INV-04.,22,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-04.,23,0.0000,6.486423,0.000,0.000,9.1500
2026-04-23,CPMAD-INV-04.,24,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-05.,1,59.8466,6.486423,75.627,80.410,12.2000
2026-04-23,CPMAD-INV-05.,2,0.0000,6.486423,0.000,0.000,
2026-04-23,CPMAD-INV-05.,3,61.0453,6.486423,77.141,82.021,12.2000
2026-04-23,CPMAD-INV-05.,4,0.0000,6.486423,0.000,0.000,
2026-04-23,CPMAD-INV-05.,5,60.3117,6.486423,76.214,81.035,12.2000
2026-04-23,CPMAD-INV-05.,6,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-05.,7,56.8390,6.486423,71.826,76.369,12.2000
2026-04-23,CPMAD-INV-05.,8,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-05.,9,57.0518,6.486423,72.095,76.655,12.2000
2026-04-23,CPMAD-INV-05.,10,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-05.,11,58.1406,6.486423,73.471,78.118,12.2000
2026-04-23,CPMAD-INV-05.,12,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-05.,13,60.7390,6.486423,76.754,81.609,12.2000
2026-04-23,CPMAD-INV-05.,14,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-05.,15,62.0849,6.486423,78.455,83.418,12.2000
2026-04-23,CPMAD-INV-05.,16,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-05.,17,60.9115,6.486423,76.972,81.841,12.2000
2026-04-23,CPMAD-INV-05.,18,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-05.,19,60.7577,6.486423,76.778,81.634,12.2000
2026-04-23,CPMAD-INV-05.,20,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-05.,21,60.6795,6.486423,76.679,81.529,12.2000
2026-04-23,CPMAD-INV-05.,22,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-05.,23,59.6749,6.486423,75.410,80.179,
2026-04-23,CPMAD-INV-05.,24,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-06,1,59.4099,6.486423,75.075,79.823,12.2000
2026-04-23,CPMAD-INV-06,2,0.0000,6.486423,0.000,0.000,
2026-04-23,CPMAD-INV-06,3,61.1354,6.486423,77.255,82.142,12.2000
2026-04-23,CPMAD-INV-06,4,0.0000,6.486423,0.000,0.000,
2026-04-23,CPMAD-INV-06,5,58.4823,6.486423,73.903,78.577,12.2000
2026-04-23,CPMAD-INV-06,6,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-06,7,57.8658,6.486423,73.123,77.749,12.2000
2026-04-23,CPMAD-INV-06,8,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-06,9,59.7347,6.486423,75.485,80.260,12.2000
2026-04-23,CPMAD-INV-06,10,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-06,11,61.5928,6.486423,77.833,82.756,12.2000
2026-04-23,CPMAD-INV-06,12,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-06,13,59.5423,6.486423,75.242,80.001,12.2000
2026-04-23,CPMAD-INV-06,14,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-06,15,60.6462,6.486423,76.637,81.484,12.2000
2026-04-23,CPMAD-INV-06,16,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-06,17,59.6812,6.486423,75.418,80.188,12.2000
2026-04-23,CPMAD-INV-06,18,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-06,19,62.7544,6.486423,79.301,84.317,12.2000
2026-04-23,CPMAD-INV-06,20,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-06,21,62.6797,6.486423,79.207,84.217,12.2000
2026-04-23,CPMAD-INV-06,22,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-06,23,0.0000,6.486423,0.000,0.000,
2026-04-23,CPMAD-INV-06,24,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-07.,1,62.0422,6.486423,78.401,83.360,12.2000
2026-04-23,CPMAD-INV-07.,2,0.0000,6.486423,0.000,0.000,
2026-04-23,CPMAD-INV-07.,3,63.1447,6.486423,79.794,84.842,12.2000
2026-04-23,CPMAD-INV-07.,4,0.0000,6.486423,0.000,0.000,
2026-04-23,CPMAD-INV-07.,5,62.3073,6.486423,78.736,83.716,12.2000
2026-04-23,CPMAD-INV-07.,6,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-07.,7,62.3160,6.486423,78.747,83.728,12.2000
2026-04-23,CPMAD-INV-07.,8,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-07.,9,63.1655,6.486423,79.821,84.869,12.2000
2026-04-23,CPMAD-INV-07.,10,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-07.,11,62.4348,6.486423,78.897,83.888,12.2000
2026-04-23,CPMAD-INV-07.,12,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-07.,13,62.4773,6.486423,78.951,83.945,12.2000
2026-04-23,CPMAD-INV-07.,14,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-07.,15,62.6983,6.486423,79.230,84.242,12.2000
2026-04-23,CPMAD-INV-07.,16,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-07.,17,61.6867,6.486423,77.952,82.883,12.2000
2026-04-23,CPMAD-INV-07.,18,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-07.,19,61.2500,6.486423,77.400,82.296,12.2000
2026-04-23,CPMAD-INV-07.,20,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-07.,21,62.5958,6.486423,79.101,84.104,12.2000
2026-04-23,CPMAD-INV-07.,22,0.0000,6.486423,,0.000,
2026-04-23,CPMAD-INV-07.,23,61.6561,6.486423,77.913,82.841,
2026-04-23,CPMAD-INV-07.,24,0.0000,6.486423,,0.000,
2026-04-24,CPMAD-INV-01.,1,52.4054,5.659483,75.900,78.691,12.2000
2026-04-24,CPMAD-INV-01.,2,0.0000,5.659483,0.000,0.000,
2026-04-24,CPMAD-INV-01.,3,51.9110,5.659483,75.184,77.949,12.2000
2026-04-24,CPMAD-INV-01.,4,0.0000,5.659483,0.000,0.000,
2026-04-24,CPMAD-INV-01.,5,53.0796,5.659483,76.876,79.703,12.2000
2026-04-24,CPMAD-INV-01.,6,0.0000,5.659483,,0.000,
2026-04-24,CPMAD-INV-01.,7,53.7582,5.659483,77.859,80.722,12.2000
2026-04-24,CPMAD-INV-01.,8,0.0000,5.659483,,0.000,
2026-04-24,CPMAD-INV-01.,9,53.8596,5.659483,78.006,80.874,12.2000
2026-04-24,CPMAD-INV-01.,10,0.0000,5.659483,,0.000,
2026-04-24,CPMAD-INV-01.,11,54.6068,5.659483,79.088,81.996,12.2000
2026-04-24,CPMAD-INV-01.,12,0.0000,5.659483,,0.000,
2026-04-24,CPMAD-INV-01.,13,54.3257,5.659483,78.681,81.574,12.2000
2026-04-24,CPMAD-INV-01.,14,0.0000,5.659483,,0.000,
2026-04-24,CPMAD-INV-01.,15,54.2621,5.659483,78.589,81.479,12.2000
2026-04-24,CPMAD-INV-01.,16,0.0000,5.659483,,0.000,
2026-04-24,CPMAD-INV-01.,17,54.8179,5.659483,79.394,82.313,12.2000
2026-04-24,CPMAD-INV-01.,18,0.0000,5.659483,,0.000,
2026-04-24,CPMAD-INV-01.,19,54.4711,5.659483,78.891,81.793,12.2000
2026-04-24,CPMAD-INV-01.,20,0.0000,5.659483,,0.000,
2026-04-24,CPMAD-INV-01.,21,54.2412,5.659483,78.558,81.447,12.2000
2026-04-24,CPMAD-INV-01.,22,0.0000,5.659483,,0.000,
2026-04-24,CPMAD-INV-01.,23,0.0000,5.659483,0.000,0.000,12.2000
2026-04-24,CPMAD-INV-01.,24,0.0000,5.659483,,0.000,
