source;site_id;site_name;inverter_id;inverter_name;inverter_no;mppt_no;string_no;module_qty;orient_code;is_active;commission_date;decommission_date;notes
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;8;6;17;20.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;8;6;18;;;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;8;7;19;20.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;8;7;20;20.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;8;7;21;;;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;9;1;1;20.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;9;1;2;20.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;9;1;3;;;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;9;2;4;18.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;9;2;5;18.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;9;2;6;;;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;9;3;7;20.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;9;3;8;20.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;9;3;9;;;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;9;4;10;18.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;9;4;11;18.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;9;4;12;;;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;9;5;13;20.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;9;5;14;20.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;9;5;15;;;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;9;6;16;19.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;9;6;17;19.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;9;6;18;;;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;9;7;19;19.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;9;7;20;19.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;9;7;21;;;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;10;1;1;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;10;1;2;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;10;1;3;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;10;2;4;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;10;2;5;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;10;2;6;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;10;3;7;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;10;3;8;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;10;3;9;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;10;4;10;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;10;4;11;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;10;4;12;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;10;5;13;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;10;5;14;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;10;5;15;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;10;6;16;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;10;6;17;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;10;6;18;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;10;7;19;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;10;7;20;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;10;7;21;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;11;1;1;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;11;1;2;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;11;1;3;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;11;2;4;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;11;2;5;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;11;2;6;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;11;3;7;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;11;3;8;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;11;3;9;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;11;4;10;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;11;4;11;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;11;4;12;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;11;5;13;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;11;5;14;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;11;5;15;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;11;6;16;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;11;6;17;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;11;6;18;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;11;7;19;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;11;7;20;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;11;7;21;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;12;1;1;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;12;1;2;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;12;1;3;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;12;2;4;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;12;2;5;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;12;2;6;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;12;3;7;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;12;3;8;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;12;3;9;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;12;4;10;19.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;12;4;11;19.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;12;4;12;19.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;12;5;13;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;12;5;14;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;12;5;15;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;12;6;16;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;12;6;17;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;12;6;18;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;12;7;19;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;12;7;20;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;12;7;21;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;13;1;1;19.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;13;1;2;19.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;13;1;3;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;13;2;4;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;13;2;5;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;13;2;6;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;13;3;7;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;13;3;8;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;13;3;9;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;13;4;10;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;13;4;11;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;13;4;12;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;13;5;13;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;13;5;14;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;13;5;15;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;13;6;16;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;13;6;17;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;13;6;18;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;13;7;19;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;13;7;20;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;13;7;21;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;14;1;1;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;14;1;2;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;14;1;3;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;14;2;4;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;14;2;5;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;14;2;6;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;14;3;7;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;14;3;8;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;14;3;9;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;14;4;10;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;14;4;11;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;14;4;12;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;14;5;13;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;14;5;14;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;14;5;15;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;14;6;16;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;14;6;17;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;14;6;18;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;14;7;19;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;14;7;20;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;14;7;21;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;15;1;1;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;15;1;2;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;15;1;3;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;15;2;4;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;15;2;5;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;15;2;6;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;15;3;7;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;15;3;8;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;15;3;9;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;15;4;10;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;15;4;11;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;15;4;12;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;15;5;13;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;15;5;14;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;15;5;15;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;15;6;16;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;15;6;17;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;15;6;18;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;15;7;19;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;15;7;20;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;15;7;21;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;16;1;1;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;16;1;2;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;16;1;3;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;16;2;4;19.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;16;2;5;19.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;16;2;6;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;16;3;7;19.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;16;3;8;19.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;16;3;9;;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;16;4;10;19.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
iSolarCloud;1680199;PLTS Rooftop Sumatera Prima Fibreboard;;;16;4;11;19.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
