date_key,site_name,inverter_name,string_number,daily_ghi_kwh_m2,daily_poa_kwh_m2,pr_ghi_string,pr_poa_string,pr_string,pr_pct
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-08,16,4.972309,4.6697163,0.6781925155206392,0.7221386765307164,0.7221386765307164,72.21386765307165
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-08,17,4.972309,4.6697163,0.6656519355927103,0.70878548022608,0.70878548022608,70.878548022608
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-08,19,4.972309,4.6697163,0.6686374592672364,0.71196446269158,0.71196446269158,71.196446269158
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-08,20,4.972309,4.6697163,0.6952410290282546,0.7402919157650866,0.7402919157650866,74.02919157650865
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-08,21,4.972309,4.6697163,0.0014049651175992344,0.0014960053780836175,0.0014960053780836175,0.14960053780836174
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-09,1,4.972309,4.6697163,0.6726731119382137,0.7162616214069337,0.7162616214069337,71.62616214069337
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-09,2,4.972309,4.6697163,0.6828198604241191,0.7270658685123101,0.7270658685123101,72.70658685123101
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-09,3,4.972309,4.6697163,0.0,0.0,0.0,0.0
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-09,4,4.972309,4.6697163,0.6541809621551452,0.69657119978631,0.69657119978631,69.657119978631
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-09,5,4.972309,4.6697163,0.6768290639153243,0.720686874696808,0.720686874696808,72.06868746968081
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-09,7,4.972309,4.6697163,0.596903329157324,0.6355820364716642,0.6355820364716642,63.55820364716642
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-09,8,4.972309,4.6697163,0.5771313386723081,0.6145288418190128,0.6145288418190128,61.45288418190128
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-09,10,4.972309,4.6697163,0.6027502522534819,0.6418078340288591,0.6418078340288591,64.18078340288591
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-09,11,4.972309,4.6697163,0.603630318440339,0.642744927578098,0.642744927578098,64.2744927578098
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-09,12,4.972309,4.6697163,0.000894733082859094,0.0009527108446605245,0.0009527108446605245,0.09527108446605245
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-09,13,4.972309,4.6697163,0.5767820277746084,0.6141568959428939,0.6141568959428939,61.41568959428939
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-09,14,4.972309,4.6697163,0.505449883350423,0.5382025036579328,0.5382025036579328,53.82025036579328
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-09,16,4.972309,4.6697163,0.37115651211366746,0.39520706334802347,0.39520706334802347,39.52070633480235
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-09,17,4.972309,4.6697163,0.6289521282681726,0.6697075640241762,0.6697075640241762,66.97075640241762
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-09,19,4.972309,4.6697163,0.6134313458019007,0.6531810511942456,0.6531810511942456,65.31810511942456
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-09,20,4.972309,4.6697163,0.5476319138826693,0.583117885359764,0.583117885359764,58.311788535976405
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-09,21,4.972309,4.6697163,0.0,0.0,0.0,0.0
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-10,1,4.972309,4.6697163,0.7222514393190864,0.7690525722064202,0.7690525722064202,76.90525722064201
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-10,2,4.972309,4.6697163,0.7477241385661425,0.7961758755472313,0.7961758755472313,79.61758755472313
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-10,3,4.972309,4.6697163,0.0028086151563297534,0.002990610461572331,0.002990610461572331,0.2990610461572331
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-10,4,4.972309,4.6697163,0.7507286774971988,0.7993751054378655,0.7993751054378655,79.93751054378654
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-10,5,4.972309,4.6697163,0.7532833026728845,0.8020952676354466,0.8020952676354466,80.20952676354466
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-10,7,4.972309,4.6697163,0.6816722669185408,0.7258439121557475,0.7258439121557475,72.58439121557475
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-10,8,4.972309,4.6697163,0.6856484261243143,0.7300777222919866,0.7300777222919866,73.00777222919866
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-10,10,4.972309,4.6697163,0.6839515648575695,0.7282709062015986,0.7282709062015986,72.82709062015986
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-10,11,4.972309,4.6697163,0.6898518196054032,0.734553491245351,0.734553491245351,73.45534912453509
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-10,12,4.972309,4.6697163,0.00437965153781623,0.004663448346604585,0.004663448346604585,0.4663448346604585
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-10,13,4.972309,4.6697163,0.6809090075775942,0.725031194413061,0.725031194413061,72.5031194413061
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-10,14,4.972309,4.6697163,0.0,0.0,0.0,0.0
