Unnamed: 0,Sites,Inverter No,MPPT No,String No,Module Qty,Orient Code,Azimuth,Tilt,Coordinate (x),Coordinate (y),Area,Row,Cable Length,Cable Size
,GD,3,7,20,16.0,2.0,,,,,,,,
,GD,3,7,21,16.0,2.0,,,,,,,,
,GD,4,1,1,17.0,2.0,,,,,,,,
,GD,4,1,2,17.0,2.0,,,,,,,,
,GD,4,1,3,17.0,2.0,,,,,,,,
,GD,4,2,4,16.0,2.0,,,,,,,,
,GD,4,2,5,16.0,2.0,,,,,,,,
,GD,4,2,6,16.0,2.0,,,,,,,,
,GD,4,3,7,,,,,,,,,,
,GD,4,3,8,16.0,2.0,,,,,,,,
,GD,4,3,9,16.0,1.0,,,,,,,,
,GD,4,4,10,16.0,1.0,,,,,,,,
,GD,4,4,11,,,,,,,,,,
,GD,4,4,12,16.0,1.0,,,,,,,,
,GD,4,5,13,16.0,1.0,,,,,,,,
,GD,4,5,14,,,,,,,,,,
,GD,4,5,15,16.0,1.0,,,,,,,,
,GD,4,6,16,16.0,1.0,,,,,,,,
,GD,4,6,17,,,,,,,,,,
,GD,4,6,18,16.0,1.0,,,,,,,,
,GD,4,7,19,16.0,1.0,,,,,,,,
,GD,4,7,20,16.0,1.0,,,,,,,,
,GD,4,7,21,16.0,1.0,,,,,,,,
,GD,5,1,1,17.0,1.0,,,,,,,,
,GD,5,1,2,17.0,1.0,,,,,,,,
,GD,5,1,3,17.0,1.0,,,,,,,,
,GD,5,2,4,16.0,2.0,,,,,,,,
,GD,5,2,5,,,,,,,,,,
,GD,5,2,6,16.0,2.0,,,,,,,,
,GD,5,3,7,,,,,,,,,,
,GD,5,3,8,16.0,2.0,,,,,,,,
,GD,5,3,9,16.0,2.0,,,,,,,,
,GD,5,4,10,16.0,1.0,,,,,,,,
,GD,5,4,11,,,,,,,,,,
,GD,5,4,12,16.0,1.0,,,,,,,,
,GD,5,5,13,16.0,1.0,,,,,,,,
,GD,5,5,14,,,,,,,,,,
,GD,5,5,15,16.0,1.0,,,,,,,,
,GD,5,6,16,16.0,1.0,,,,,,,,
,GD,5,6,17,,,,,,,,,,
,GD,5,6,18,16.0,1.0,,,,,,,,
,GD,5,7,19,16.0,1.0,,,,,,,,
,GD,5,7,20,16.0,1.0,,,,,,,,
,GD,5,7,21,16.0,1.0,,,,,,,,
,GD,6,1,1,17.0,2.0,,,,,,,,
,GD,6,1,2,17.0,2.0,,,,,,,,
,GD,6,1,3,17.0,2.0,,,,,,,,
,GD,6,2,4,16.0,2.0,,,,,,,,
,GD,6,2,5,,,,,,,,,,
,GD,6,2,6,16.0,2.0,,,,,,,,
,GD,6,3,7,,,,,,,,,,
,GD,6,3,8,16.0,2.0,,,,,,,,
,GD,6,3,9,16.0,2.0,,,,,,,,
,GD,6,4,10,16.0,2.0,,,,,,,,
,GD,6,4,11,,,,,,,,,,
,GD,6,4,12,16.0,2.0,,,,,,,,
,GD,6,5,13,16.0,2.0,,,,,,,,
,GD,6,5,14,,,,,,,,,,
,GD,6,5,15,16.0,2.0,,,,,,,,
,GD,6,6,16,16.0,2.0,,,,,,,,
,GD,6,6,17,,,,,,,,,,
,GD,6,6,18,16.0,2.0,,,,,,,,
,GD,6,7,19,16.0,1.0,,,,,,,,
,GD,6,7,20,16.0,1.0,,,,,,,,
,GD,6,7,21,16.0,1.0,,,,,,,,
,SPF,1,1,1,18.0,1.0,,,,,,,,
,SPF,1,1,2,18.0,1.0,,,,,,,,
,SPF,1,1,3,18.0,1.0,,,,,,,,
,SPF,1,2,4,18.0,1.0,,,,,,,,
,SPF,1,2,5,18.0,1.0,,,,,,,,
,SPF,1,2,6,,,,,,,,,,
,SPF,1,3,7,18.0,1.0,,,,,,,,
,SPF,1,3,8,18.0,1.0,,,,,,,,
,SPF,1,3,9,,,,,,,,,,
,SPF,1,4,10,18.0,2.0,,,,,,,,
,SPF,1,4,11,18.0,2.0,,,,,,,,
,SPF,1,4,12,,,,,,,,,,
,SPF,1,5,13,18.0,2.0,,,,,,,,
,SPF,1,5,14,18.0,2.0,,,,,,,,
,SPF,1,5,15,,,,,,,,,,
,SPF,1,6,16,18.0,2.0,,,,,,,,
,SPF,1,6,17,18.0,2.0,,,,,,,,
,SPF,1,6,18,,,,,,,,,,
,SPF,1,7,19,19.0,2.0,,,,,,,,
,SPF,1,7,20,19.0,2.0,,,,,,,,
,SPF,1,7,21,,,,,,,,,,
,SPF,2,1,1,18.0,1.0,,,,,,,,
,SPF,2,1,2,18.0,1.0,,,,,,,,
,SPF,2,1,3,,,,,,,,,,
,SPF,2,2,4,18.0,1.0,,,,,,,,
,SPF,2,2,5,18.0,1.0,,,,,,,,
,SPF,2,2,6,,,,,,,,,,
,SPF,2,3,7,18.0,1.0,,,,,,,,
,SPF,2,3,8,18.0,1.0,,,,,,,,
,SPF,2,3,9,,,,,,,,,,
,SPF,2,4,10,19.0,2.0,,,,,,,,
,SPF,2,4,11,19.0,2.0,,,,,,,,
,SPF,2,4,12,,,,,,,,,,
,SPF,2,5,13,19.0,2.0,,,,,,,,
,SPF,2,5,14,19.0,2.0,,,,,,,,
,SPF,2,5,15,,,,,,,,,,
,SPF,2,6,16,19.0,2.0,,,,,,,,
,SPF,2,6,17,19.0,2.0,,,,,,,,
,SPF,2,6,18,,,,,,,,,,
,SPF,2,7,19,19.0,2.0,,,,,,,,
,SPF,2,7,20,19.0,2.0,,,,,,,,
,SPF,2,7,21,,,,,,,,,,
,SPF,3,1,1,18.0,1.0,,,,,,,,
,SPF,3,1,2,18.0,1.0,,,,,,,,
,SPF,3,1,3,,,,,,,,,,
,SPF,3,2,4,18.0,2.0,,,,,,,,
,SPF,3,2,5,18.0,2.0,,,,,,,,
,SPF,3,2,6,,,,,,,,,,
,SPF,3,3,7,19.0,2.0,,,,,,,,
,SPF,3,3,8,19.0,2.0,,,,,,,,
,SPF,3,3,9,,,,,,,,,,
,SPF,3,4,10,19.0,2.0,,,,,,,,
,SPF,3,4,11,19.0,2.0,,,,,,,,
,SPF,3,4,12,,,,,,,,,,
,SPF,3,5,13,19.0,3.0,,,,,,,,
,SPF,3,5,14,19.0,3.0,,,,,,,,
,SPF,3,5,15,,,,,,,,,,
,SPF,3,6,16,18.0,3.0,,,,,,,,
,SPF,3,6,17,18.0,3.0,,,,,,,,
,SPF,3,6,18,,,,,,,,,,
,SPF,3,7,19,18.0,3.0,,,,,,,,
,SPF,3,7,20,18.0,3.0,,,,,,,,
,SPF,3,7,21,18.0,3.0,,,,,,,,
,SPF,4,1,1,20.0,3.0,,,,,,,,
,SPF,4,1,2,20.0,3.0,,,,,,,,
,SPF,4,1,3,,,,,,,,,,
,SPF,4,2,4,20.0,3.0,,,,,,,,
,SPF,4,2,5,20.0,3.0,,,,,,,,
,SPF,4,2,6,,,,,,,,,,
,SPF,4,3,7,18.0,3.0,,,,,,,,
,SPF,4,3,8,18.0,3.0,,,,,,,,
,SPF,4,3,9,,,,,,,,,,
,SPF,4,4,10,18.0,3.0,,,,,,,,
,SPF,4,4,11,18.0,3.0,,,,,,,,
,SPF,4,4,12,,,,,,,,,,
,SPF,4,5,13,20.0,3.0,,,,,,,,
,SPF,4,5,14,20.0,3.0,,,,,,,,
,SPF,4,5,15,,,,,,,,,,
,SPF,4,6,16,20.0,3.0,,,,,,,,
,SPF,4,6,17,20.0,3.0,,,,,,,,
,SPF,4,6,18,,,,,,,,,,
,SPF,4,7,19,20.0,3.0,,,,,,,,
,SPF,4,7,20,20.0,3.0,,,,,,,,
,SPF,4,7,21,,,,,,,,,,
,SPF,5,1,1,20.0,3.0,,,,,,,,
,SPF,5,1,2,20.0,3.0,,,,,,,,
,SPF,5,1,3,,,,,,,,,,
,SPF,5,2,4,18.0,3.0,,,,,,,,
,SPF,5,2,5,18.0,3.0,,,,,,,,
,SPF,5,2,6,,,,,,,,,,
,SPF,5,3,7,18.0,3.0,,,,,,,,
,SPF,5,3,8,18.0,3.0,,,,,,,,
,SPF,5,3,9,,,,,,,,,,
,SPF,5,4,10,20.0,3.0,,,,,,,,
,SPF,5,4,11,20.0,3.0,,,,,,,,
,SPF,5,4,12,,,,,,,,,,
,SPF,5,5,13,20.0,3.0,,,,,,,,
,SPF,5,5,14,20.0,3.0,,,,,,,,
,SPF,5,5,15,,,,,,,,,,
,SPF,5,6,16,20.0,3.0,,,,,,,,
,SPF,5,6,17,20.0,3.0,,,,,,,,
,SPF,5,6,18,,,,,,,,,,
,SPF,5,7,19,20.0,3.0,,,,,,,,
,SPF,5,7,20,20.0,3.0,,,,,,,,
,SPF,5,7,21,20.0,3.0,,,,,,,,
,SPF,6,1,1,19.0,3.0,,,,,,,,
,SPF,6,1,2,19.0,3.0,,,,,,,,
,SPF,6,1,3,,,,,,,,,,
,SPF,6,2,4,19.0,3.0,,,,,,,,
,SPF,6,2,5,19.0,3.0,,,,,,,,
,SPF,6,2,6,,,,,,,,,,
,SPF,6,3,7,18.0,3.0,,,,,,,,
,SPF,6,3,8,18.0,3.0,,,,,,,,
,SPF,6,3,9,,,,,,,,,,
,SPF,6,4,10,18.0,3.0,,,,,,,,
,SPF,6,4,11,18.0,3.0,,,,,,,,
,SPF,6,4,12,,,,,,,,,,
,SPF,6,5,13,18.0,3.0,,,,,,,,
,SPF,6,5,14,18.0,3.0,,,,,,,,
,SPF,6,5,15,,,,,,,,,,
,SPF,6,6,16,20.0,3.0,,,,,,,,
,SPF,6,6,17,20.0,3.0,,,,,,,,
,SPF,6,6,18,,,,,,,,,,
,SPF,6,7,19,20.0,3.0,,,,,,,,
,SPF,6,7,20,20.0,3.0,,,,,,,,
,SPF,6,7,21,,,,,,,,,,
,SPF,7,1,1,18.0,3.0,,,,,,,,
,SPF,7,1,2,18.0,3.0,,,,,,,,
,SPF,7,1,3,,,,,,,,,,
,SPF,7,2,4,18.0,3.0,,,,,,,,
,SPF,7,2,5,18.0,3.0,,,,,,,,
,SPF,7,2,6,,,,,,,,,,
,SPF,7,3,7,18.0,3.0,,,,,,,,
,SPF,7,3,8,18.0,3.0,,,,,,,,
,SPF,7,3,9,,,,,,,,,,
,SPF,7,4,10,18.0,3.0,,,,,,,,
,SPF,7,4,11,18.0,3.0,,,,,,,,
,SPF,7,4,12,,,,,,,,,,
,SPF,7,5,13,18.0,3.0,,,,,,,,
,SPF,7,5,14,18.0,3.0,,,,,,,,
,SPF,7,5,15,,,,,,,,,,
,SPF,7,6,16,20.0,3.0,,,,,,,,
,SPF,7,6,17,20.0,3.0,,,,,,,,
,SPF,7,6,18,,,,,,,,,,
,SPF,7,7,19,20.0,3.0,,,,,,,,
,SPF,7,7,20,20.0,3.0,,,,,,,,
,SPF,7,7,21,,,,,,,,,,
,SPF,8,1,1,18.0,3.0,,,,,,,,
,SPF,8,1,2,18.0,3.0,,,,,,,,
,SPF,8,1,3,18.0,3.0,,,,,,,,
,SPF,8,2,4,19.0,3.0,,,,,,,,
,SPF,8,2,5,19.0,3.0,,,,,,,,
,SPF,8,2,6,,,,,,,,,,
,SPF,8,3,7,20.0,3.0,,,,,,,,
,SPF,8,3,8,20.0,3.0,,,,,,,,
,SPF,8,3,9,,,,,,,,,,
,SPF,8,4,10,20.0,3.0,,,,,,,,
,SPF,8,4,11,20.0,3.0,,,,,,,,
,SPF,8,4,12,,,,,,,,,,
,SPF,8,5,13,20.0,3.0,,,,,,,,
,SPF,8,5,14,20.0,3.0,,,,,,,,
,SPF,8,5,15,,,,,,,,,,
,SPF,8,6,16,20.0,3.0,,,,,,,,
,SPF,8,6,17,20.0,3.0,,,,,,,,
,SPF,8,6,18,,,,,,,,,,
,SPF,8,7,19,20.0,3.0,,,,,,,,
,SPF,8,7,20,20.0,3.0,,,,,,,,
,SPF,8,7,21,,,,,,,,,,
,SPF,9,1,1,20.0,3.0,,,,,,,,
,SPF,9,1,2,20.0,3.0,,,,,,,,
,SPF,9,1,3,,,,,,,,,,
,SPF,9,2,4,18.0,3.0,,,,,,,,
,SPF,9,2,5,18.0,3.0,,,,,,,,
,SPF,9,2,6,,,,,,,,,,
,SPF,9,3,7,20.0,3.0,,,,,,,,
,SPF,9,3,8,20.0,3.0,,,,,,,,
,SPF,9,3,9,,,,,,,,,,
,SPF,9,4,10,18.0,3.0,,,,,,,,
,SPF,9,4,11,18.0,3.0,,,,,,,,
,SPF,9,4,12,,,,,,,,,,
,SPF,9,5,13,20.0,3.0,,,,,,,,
,SPF,9,5,14,20.0,3.0,,,,,,,,
,SPF,9,5,15,,,,,,,,,,
,SPF,9,6,16,19.0,3.0,,,,,,,,
,SPF,9,6,17,19.0,3.0,,,,,,,,
,SPF,9,6,18,,,,,,,,,,
,SPF,9,7,19,19.0,3.0,,,,,,,,
,SPF,9,7,20,19.0,3.0,,,,,,,,
,SPF,9,7,21,,,,,,,,,,
,SPF,10,1,1,20.0,4.0,,,,,,,,
,SPF,10,1,2,20.0,4.0,,,,,,,,
,SPF,10,1,3,,4.0,,,,,,,,
,SPF,10,2,4,20.0,4.0,,,,,,,,
,SPF,10,2,5,20.0,4.0,,,,,,,,
,SPF,10,2,6,,4.0,,,,,,,,
,SPF,10,3,7,18.0,4.0,,,,,,,,
,SPF,10,3,8,18.0,4.0,,,,,,,,
,SPF,10,3,9,,4.0,,,,,,,,
,SPF,10,4,10,18.0,4.0,,,,,,,,
,SPF,10,4,11,18.0,4.0,,,,,,,,
,SPF,10,4,12,,4.0,,,,,,,,
,SPF,10,5,13,18.0,4.0,,,,,,,,
,SPF,10,5,14,18.0,4.0,,,,,,,,
,SPF,10,5,15,,4.0,,,,,,,,
,SPF,10,6,16,18.0,4.0,,,,,,,,
,SPF,10,6,17,18.0,4.0,,,,,,,,
,SPF,10,6,18,,4.0,,,,,,,,
,SPF,10,7,19,18.0,4.0,,,,,,,,
,SPF,10,7,20,18.0,4.0,,,,,,,,
,SPF,10,7,21,18.0,4.0,,,,,,,,
,SPF,11,1,1,20.0,4.0,,,,,,,,
,SPF,11,1,2,20.0,4.0,,,,,,,,
,SPF,11,1,3,20.0,4.0,,,,,,,,
,SPF,11,2,4,20.0,4.0,,,,,,,,
,SPF,11,2,5,20.0,4.0,,,,,,,,
,SPF,11,2,6,,4.0,,,,,,,,
,SPF,11,3,7,20.0,4.0,,,,,,,,
,SPF,11,3,8,20.0,4.0,,,,,,,,
,SPF,11,3,9,,4.0,,,,,,,,
,SPF,11,4,10,20.0,4.0,,,,,,,,
,SPF,11,4,11,20.0,4.0,,,,,,,,
,SPF,11,4,12,,4.0,,,,,,,,
,SPF,11,5,13,18.0,4.0,,,,,,,,
,SPF,11,5,14,18.0,4.0,,,,,,,,
,SPF,11,5,15,,4.0,,,,,,,,
,SPF,11,6,16,18.0,4.0,,,,,,,,
,SPF,11,6,17,18.0,4.0,,,,,,,,
,SPF,11,6,18,,4.0,,,,,,,,
,SPF,11,7,19,18.0,4.0,,,,,,,,
,SPF,11,7,20,18.0,4.0,,,,,,,,
,SPF,11,7,21,,4.0,,,,,,,,
,SPF,12,1,1,20.0,4.0,,,,,,,,
,SPF,12,1,2,20.0,4.0,,,,,,,,
,SPF,12,1,3,,4.0,,,,,,,,
,SPF,12,2,4,20.0,4.0,,,,,,,,
,SPF,12,2,5,20.0,4.0,,,,,,,,
,SPF,12,2,6,,4.0,,,,,,,,
,SPF,12,3,7,18.0,4.0,,,,,,,,
,SPF,12,3,8,18.0,4.0,,,,,,,,
,SPF,12,3,9,,4.0,,,,,,,,
,SPF,12,4,10,19.0,4.0,,,,,,,,
,SPF,12,4,11,19.0,4.0,,,,,,,,
,SPF,12,4,12,19.0,4.0,,,,,,,,
,SPF,12,5,13,18.0,4.0,,,,,,,,
,SPF,12,5,14,18.0,4.0,,,,,,,,
,SPF,12,5,15,,4.0,,,,,,,,
,SPF,12,6,16,18.0,4.0,,,,,,,,
,SPF,12,6,17,18.0,4.0,,,,,,,,
,SPF,12,6,18,,4.0,,,,,,,,
,SPF,12,7,19,18.0,4.0,,,,,,,,
,SPF,12,7,20,18.0,4.0,,,,,,,,
,SPF,12,7,21,,4.0,,,,,,,,
,SPF,13,1,1,19.0,4.0,,,,,,,,
,SPF,13,1,2,19.0,4.0,,,,,,,,
,SPF,13,1,3,,4.0,,,,,,,,
,SPF,13,2,4,20.0,4.0,,,,,,,,
,SPF,13,2,5,20.0,4.0,,,,,,,,
,SPF,13,2,6,,4.0,,,,,,,,
,SPF,13,3,7,20.0,4.0,,,,,,,,
,SPF,13,3,8,20.0,4.0,,,,,,,,
,SPF,13,3,9,,4.0,,,,,,,,
,SPF,13,4,10,20.0,4.0,,,,,,,,
,SPF,13,4,11,20.0,4.0,,,,,,,,
,SPF,13,4,12,,4.0,,,,,,,,
,SPF,13,5,13,18.0,4.0,,,,,,,,
,SPF,13,5,14,18.0,4.0,,,,,,,,
,SPF,13,5,15,,4.0,,,,,,,,
,SPF,13,6,16,18.0,4.0,,,,,,,,
,SPF,13,6,17,18.0,4.0,,,,,,,,
,SPF,13,6,18,,4.0,,,,,,,,
,SPF,13,7,19,18.0,4.0,,,,,,,,
,SPF,13,7,20,18.0,4.0,,,,,,,,
,SPF,13,7,21,,4.0,,,,,,,,
,SPF,14,1,1,18.0,4.0,,,,,,,,
,SPF,14,1,2,18.0,4.0,,,,,,,,
,SPF,14,1,3,,4.0,,,,,,,,
,SPF,14,2,4,20.0,4.0,,,,,,,,
,SPF,14,2,5,20.0,4.0,,,,,,,,
,SPF,14,2,6,,4.0,,,,,,,,
,SPF,14,3,7,20.0,4.0,,,,,,,,
,SPF,14,3,8,20.0,4.0,,,,,,,,
,SPF,14,3,9,,4.0,,,,,,,,
,SPF,14,4,10,20.0,4.0,,,,,,,,
,SPF,14,4,11,20.0,4.0,,,,,,,,
,SPF,14,4,12,,4.0,,,,,,,,
,SPF,14,5,13,20.0,4.0,,,,,,,,
,SPF,14,5,14,20.0,4.0,,,,,,,,
,SPF,14,5,15,,4.0,,,,,,,,
,SPF,14,6,16,20.0,4.0,,,,,,,,
,SPF,14,6,17,20.0,4.0,,,,,,,,
,SPF,14,6,18,,4.0,,,,,,,,
,SPF,14,7,19,18.0,4.0,,,,,,,,
,SPF,14,7,20,18.0,4.0,,,,,,,,
,SPF,14,7,21,,4.0,,,,,,,,
,SPF,15,1,1,18.0,4.0,,,,,,,,
,SPF,15,1,2,18.0,4.0,,,,,,,,
,SPF,15,1,3,,4.0,,,,,,,,
,SPF,15,2,4,18.0,4.0,,,,,,,,
,SPF,15,2,5,18.0,4.0,,,,,,,,
,SPF,15,2,6,,4.0,,,,,,,,
,SPF,15,3,7,18.0,4.0,,,,,,,,
,SPF,15,3,8,18.0,4.0,,,,,,,,
,SPF,15,3,9,,4.0,,,,,,,,
,SPF,15,4,10,18.0,4.0,,,,,,,,
,SPF,15,4,11,18.0,4.0,,,,,,,,
,SPF,15,4,12,,4.0,,,,,,,,
,SPF,15,5,13,20.0,4.0,,,,,,,,
,SPF,15,5,14,20.0,4.0,,,,,,,,
,SPF,15,5,15,,4.0,,,,,,,,
,SPF,15,6,16,20.0,4.0,,,,,,,,
,SPF,15,6,17,20.0,4.0,,,,,,,,
,SPF,15,6,18,,4.0,,,,,,,,
,SPF,15,7,19,20.0,4.0,,,,,,,,
,SPF,15,7,20,20.0,4.0,,,,,,,,
,SPF,15,7,21,,4.0,,,,,,,,
,SPF,16,1,1,18.0,4.0,,,,,,,,
,SPF,16,1,2,18.0,4.0,,,,,,,,
,SPF,16,1,3,,4.0,,,,,,,,
,SPF,16,2,4,19.0,4.0,,,,,,,,
,SPF,16,2,5,19.0,4.0,,,,,,,,
,SPF,16,2,6,,4.0,,,,,,,,
,SPF,16,3,7,19.0,4.0,,,,,,,,
,SPF,16,3,8,19.0,4.0,,,,,,,,
,SPF,16,3,9,,4.0,,,,,,,,
,SPF,16,4,10,19.0,4.0,,,,,,,,
,SPF,16,4,11,19.0,4.0,,,,,,,,
,SPF,16,4,12,,4.0,,,,,,,,
,SPF,16,5,13,19.0,4.0,,,,,,,,
,SPF,16,5,14,19.0,4.0,,,,,,,,
,SPF,16,5,15,,4.0,,,,,,,,
,SPF,16,6,16,19.0,4.0,,,,,,,,
,SPF,16,6,17,19.0,4.0,,,,,,,,
,SPF,16,6,18,,4.0,,,,,,,,
,SPF,16,7,19,20.0,3.0,,,,,,,,
,SPF,16,7,20,20.0,3.0,,,,,,,,
,SPF,16,7,21,,3.0,,,,,,,,
,SPF,17,1,1,19.0,3.0,,,,,,,,
,SPF,17,1,2,19.0,3.0,,,,,,,,
,SPF,17,1,3,,3.0,,,,,,,,
,SPF,17,2,4,19.0,3.0,,,,,,,,
,SPF,17,2,5,19.0,3.0,,,,,,,,
,SPF,17,2,6,,3.0,,,,,,,,
,SPF,17,3,7,19.0,3.0,,,,,,,,
,SPF,17,3,8,19.0,3.0,,,,,,,,
,SPF,17,3,9,,3.0,,,,,,,,
,SPF,17,4,10,18.0,3.0,,,,,,,,
,SPF,17,4,11,18.0,3.0,,,,,,,,
,SPF,17,4,12,,3.0,,,,,,,,
,SPF,17,5,13,18.0,3.0,,,,,,,,
,SPF,17,5,14,18.0,3.0,,,,,,,,
,SPF,17,5,15,,3.0,,,,,,,,
,SPF,17,6,16,18.0,3.0,,,,,,,,
,SPF,17,6,17,18.0,3.0,,,,,,,,
,SPF,17,6,18,,3.0,,,,,,,,
,SPF,17,7,19,18.0,3.0,,,,,,,,
,SPF,17,7,20,18.0,3.0,,,,,,,,
,SPF,17,7,21,,3.0,,,,,,,,
,SPF,18,1,1,20.0,3.0,,,,,,,,
,SPF,18,1,2,20.0,3.0,,,,,,,,
,SPF,18,1,3,,3.0,,,,,,,,
,SPF,18,2,4,20.0,3.0,,,,,,,,
,SPF,18,2,5,20.0,3.0,,,,,,,,
,SPF,18,2,6,,3.0,,,,,,,,
,SPF,18,3,7,20.0,3.0,,,,,,,,
,SPF,18,3,8,20.0,3.0,,,,,,,,
,SPF,18,3,9,,3.0,,,,,,,,
,SPF,18,4,10,19.0,3.0,,,,,,,,
,SPF,18,4,11,19.0,3.0,,,,,,,,
,SPF,18,4,12,,3.0,,,,,,,,
,SPF,18,5,13,19.0,3.0,,,,,,,,
,SPF,18,5,14,18.0,3.0,,,,,,,,
,SPF,18,5,15,,3.0,,,,,,,,
,SPF,18,6,16,18.0,3.0,,,,,,,,
,SPF,18,6,17,18.0,3.0,,,,,,,,
,SPF,18,6,18,,3.0,,,,,,,,
,SPF,18,7,19,18.0,3.0,,,,,,,,
,SPF,18,7,20,18.0,3.0,,,,,,,,
,SPF,18,7,21,18.0,3.0,,,,,,,,
,STBC,1,1,1,20.0,1.0,,,,,,,,
,STBC,1,1,2,20.0,1.0,,,,,,,,
,STBC,1,1,3,,,,,,,,,,
,STBC,1,2,4,20.0,1.0,,,,,,,,
,STBC,1,2,5,20.0,1.0,,,,,,,,
,STBC,1,2,6,,,,,,,,,,
,STBC,1,3,7,20.0,1.0,,,,,,,,
,STBC,1,3,8,20.0,1.0,,,,,,,,
,STBC,1,3,9,,,,,,,,,,
,STBC,1,4,10,20.0,1.0,,,,,,,,
,STBC,1,4,11,20.0,1.0,,,,,,,,
,STBC,1,4,12,,,,,,,,,,
,STBC,1,5,13,20.0,1.0,,,,,,,,
,STBC,1,5,14,20.0,1.0,,,,,,,,
,STBC,1,5,15,,,,,,,,,,
,STBC,1,6,16,20.0,1.0,,,,,,,,
,STBC,1,6,17,20.0,1.0,,,,,,,,
,STBC,1,6,18,,,,,,,,,,
,STBC,1,7,19,20.0,1.0,,,,,,,,
,STBC,1,7,20,20.0,1.0,,,,,,,,
,STBC,1,7,21,,,,,,,,,,
,STBC,2,1,1,20.0,2.0,,,,,,,,
,STBC,2,1,2,20.0,2.0,,,,,,,,
,STBC,2,1,3,,,,,,,,,,
,STBC,2,2,4,20.0,2.0,,,,,,,,
,STBC,2,2,5,20.0,2.0,,,,,,,,
,STBC,2,2,6,,,,,,,,,,
,STBC,2,3,7,20.0,2.0,,,,,,,,
,STBC,2,3,8,20.0,2.0,,,,,,,,
,STBC,2,3,9,,,,,,,,,,
,STBC,2,4,10,20.0,2.0,,,,,,,,
,STBC,2,4,11,20.0,2.0,,,,,,,,
,STBC,2,4,12,,,,,,,,,,
,STBC,2,5,13,20.0,2.0,,,,,,,,
,STBC,2,5,14,20.0,2.0,,,,,,,,
,STBC,2,5,15,,,,,,,,,,
,STBC,2,6,16,20.0,2.0,,,,,,,,
,STBC,2,6,17,20.0,2.0,,,,,,,,
,STBC,2,6,18,,,,,,,,,,
,STBC,2,7,19,20.0,2.0,,,,,,,,
,STBC,2,7,20,20.0,2.0,,,,,,,,
,STBC,2,7,21,,,,,,,,,,
,STBC,3,1,1,20.0,1.0,,,,,,,,
,STBC,3,1,2,20.0,1.0,,,,,,,,
,STBC,3,1,3,,,,,,,,,,
,STBC,3,2,4,20.0,1.0,,,,,,,,
,STBC,3,2,5,20.0,1.0,,,,,,,,
,STBC,3,2,6,,,,,,,,,,
,STBC,3,3,7,20.0,1.0,,,,,,,,
,STBC,3,3,8,20.0,1.0,,,,,,,,
,STBC,3,3,9,,,,,,,,,,
,STBC,3,4,10,20.0,1.0,,,,,,,,
,STBC,3,4,11,20.0,1.0,,,,,,,,
,STBC,3,4,12,,,,,,,,,,
,STBC,3,5,13,20.0,1.0,,,,,,,,
,STBC,3,5,14,20.0,1.0,,,,,,,,
,STBC,3,5,16,,,,,,,,,,
,STBC,3,6,16,20.0,1.0,,,,,,,,
,STBC,3,6,17,20.0,1.0,,,,,,,,
,STBC,3,6,18,,,,,,,,,,
,STBC,3,7,19,20.0,1.0,,,,,,,,
,STBC,3,7,20,20.0,1.0,,,,,,,,
,STBC,3,7,21,,,,,,,,,,
,STBC,4,1,1,20.0,2.0,,,,,,,,
,STBC,4,1,2,20.0,2.0,,,,,,,,
,STBC,4,1,3,,,,,,,,,,
,STBC,4,2,4,20.0,2.0,,,,,,,,
,STBC,4,2,5,20.0,2.0,,,,,,,,
,STBC,4,2,6,,,,,,,,,,
,STBC,4,3,7,20.0,2.0,,,,,,,,
,STBC,4,3,8,20.0,2.0,,,,,,,,
,STBC,4,3,9,,,,,,,,,,
,STBC,4,4,10,20.0,2.0,,,,,,,,
,STBC,4,4,11,20.0,2.0,,,,,,,,
,STBC,4,4,12,,,,,,,,,,
,STBC,4,5,13,20.0,2.0,,,,,,,,
,STBC,4,5,14,20.0,2.0,,,,,,,,
,STBC,4,5,15,,,,,,,,,,
,STBC,4,6,16,20.0,2.0,,,,,,,,
,STBC,4,6,17,20.0,2.0,,,,,,,,
,STBC,4,6,18,,,,,,,,,,
,STBC,4,7,19,20.0,1.0,,,,,,,,
,STBC,4,7,20,20.0,1.0,,,,,,,,
,STBC,4,7,21,,,,,,,,,,
,STBC,5,1,1,20.0,2.0,,,,,,,,
,STBC,5,1,2,20.0,2.0,,,,,,,,
,STBC,5,1,3,20.0,2.0,,,,,,,,
,STBC,5,2,4,20.0,1.0,,,,,,,,
,STBC,5,2,5,20.0,1.0,,,,,,,,
,STBC,5,2,6,,,,,,,,,,
,STBC,5,3,7,20.0,1.0,,,,,,,,
,STBC,5,3,8,20.0,1.0,,,,,,,,
,STBC,5,3,9,,,,,,,,,,
,STBC,5,4,10,20.0,1.0,,,,,,,,
,STBC,5,4,11,20.0,1.0,,,,,,,,
,STBC,5,4,12,,,,,,,,,,
,STBC,5,5,13,20.0,1.0,,,,,,,,
,STBC,5,5,14,20.0,1.0,,,,,,,,
,STBC,5,5,15,,,,,,,,,,
,STBC,5,6,16,20.0,1.0,,,,,,,,
,STBC,5,6,17,20.0,1.0,,,,,,,,
,STBC,5,6,18,,,,,,,,,,
,STBC,5,7,19,20.0,1.0,,,,,,,,
,STBC,5,7,20,20.0,1.0,,,,,,,,
,STBC,5,7,21,,,,,,,,,,
